1111111111111111,0000000000000111,0000000000000001,1111111111111111,4,1
1111111111111111,0000000000000111,0000000000000100,0000000000000111,6,2
1111111111111111,0000000000000010,0000000000000101,0000000000000111,1,0
1111111111111111,1111111111111111,0000000000000101,0000000000000010,7,1
0000000000000001,0000000000000011,0000000000000011,1111111111111111,14,1
0000000000000100,0000000000000010,0000000000001000,0000000000000011,0,1
0000000000000101,0000000000001000,0000000000000011,0000000000000010,5,2
0000000000000101,1111111111111111,0000000000000100,0000000000001000,12,0
0000000000000011,0000000000000110,0000000000000000,1111111111111111,13,0
0000000000001000,0000000000000010,0000000000000100,0000000000000110,11,3
0000000000000011,0000000000000000,0000000000000101,0000000000000010,2,0
0000000000000100,1111111111111111,0000000000000001,0000000000000000,9,2
0000000000000000,0000000000000110,1111111111111111,1111111111111111,10,0
0000000000000100,0000000000000001,1111111111111111,0000000000000110,8,1
0000000000000101,0000000000000110,1111111111111111,0000000000000001,3,0
0000000000000001,1111111111111111,1111111111111111,0000000000000110,15,2
