1111111111111111,0000000000000101,0000000000000000,1111111111111111,1,2
1111111111111111,0000000000000001,0000000000000001,0000000000000101,12,1
1111111111111111,0000000000000110,0000000000000010,0000000000000001,10,1
1111111111111111,1111111111111111,0000000000000101,0000000000000110,6,2
0000000000000000,0000000000000001,0000000000000010,1111111111111111,5,3
0000000000000001,0000000000000010,0000000000000001,0000000000000001,15,2
0000000000000010,0000000000000011,0000000000000011,0000000000000010,8,3
0000000000000101,1111111111111111,0000000000000100,0000000000000011,9,2
0000000000000010,0000000000000110,0000000000000100,1111111111111111,7,1
0000000000000001,0000000000000011,0000000000000000,0000000000000110,2,3
0000000000000011,0000000000000010,0000000000000100,0000000000000011,0,3
0000000000000100,1111111111111111,0000000000000011,0000000000000010,3,0
0000000000000100,0000000000000110,1111111111111111,1111111111111111,14,0
0000000000000000,0000000000000101,1111111111111111,0000000000000110,11,2
0000000000000100,0000000000000000,1111111111111111,0000000000000101,4,0
0000000000000011,1111111111111111,1111111111111111,0000000000000000,13,2
