1111111111111111,0000000000000101,0000000000000001,1111111111111111,4,0
1111111111111111,0000000000000101,0000000000000000,0000000000000101,6,3
1111111111111111,0000000000000001,0000000000000011,0000000000000101,8,2
1111111111111111,1111111111111111,0000000000000011,0000000000000001,5,0
0000000000000001,0000000000001000,0000000000000010,1111111111111111,11,1
0000000000000000,0000000000001010,0000000000001000,0000000000001000,12,1
0000000000000011,0000000000000110,0000000000000001,0000000000001010,15,2
0000000000000011,1111111111111111,0000000000000010,0000000000000110,3,2
0000000000000010,0000000000000000,0000000000000111,1111111111111111,7,3
0000000000001000,0000000000001010,0000000000000111,0000000000000000,2,1
0000000000000001,0000000000001001,0000000000000100,0000000000001010,13,1
0000000000000010,1111111111111111,0000000000000110,0000000000001001,1,1
0000000000000111,0000000000000010,1111111111111111,1111111111111111,9,3
0000000000000111,0000000000001001,1111111111111111,0000000000000010,0,2
0000000000000100,0000000000000100,1111111111111111,0000000000001001,14,3
0000000000000110,1111111111111111,1111111111111111,0000000000000100,10,1
