1111111111111111,0000000000000010,0000000000000111,1111111111111111,9,1
1111111111111111,0000000000001001,0000000000000001,0000000000000010,19,3
1111111111111111,0000000000010010,0000000000000111,0000000000001001,2,2
1111111111111111,0000000000001011,0000000000000100,0000000000010010,17,2
1111111111111111,1111111111111111,0000000000010001,0000000000001011,14,0
0000000000000111,0000000000001011,0000000000001110,1111111111111111,15,3
0000000000000001,0000000000010010,0000000000001100,0000000000001011,18,2
0000000000000111,0000000000000101,0000000000010100,0000000000010010,0,2
0000000000000100,0000000000000101,0000000000001010,0000000000000101,21,1
0000000000010001,1111111111111111,0000000000001000,0000000000000101,5,2
0000000000001110,0000000000001111,0000000000001000,1111111111111111,1,3
0000000000001100,0000000000001101,0000000000010000,0000000000001111,16,1
0000000000010100,0000000000000000,0000000000000010,0000000000001101,4,3
0000000000001010,0000000000010000,0000000000000001,0000000000000000,10,1
0000000000001000,1111111111111111,0000000000000011,0000000000010000,8,1
0000000000001000,0000000000000110,0000000000001001,1111111111111111,11,1
0000000000010000,0000000000001111,0000000000000110,0000000000000110,3,2
0000000000000010,0000000000010011,0000000000001101,0000000000001111,23,0
0000000000000001,0000000000000100,0000000000000011,0000000000010011,22,1
0000000000000011,1111111111111111,0000000000001110,0000000000000100,6,2
0000000000001001,0000000000001100,1111111111111111,1111111111111111,20,0
0000000000000110,0000000000001010,1111111111111111,0000000000001100,13,3
0000000000001101,0000000000010001,1111111111111111,0000000000001010,7,0
0000000000000011,0000000000010101,1111111111111111,0000000000010001,12,2
0000000000001110,1111111111111111,1111111111111111,0000000000010101,24,3
