1111111111111111,0000000000000001,0000000000000111,1111111111111111,4,3
1111111111111111,0000000000000100,0000000000000100,0000000000000001,30,0
1111111111111111,0000000000001001,0000000000000111,0000000000000100,32,1
1111111111111111,0000000000000000,0000000000001010,0000000000001001,3,1
1111111111111111,0000000000000010,0000000000000000,0000000000000000,10,3
1111111111111111,1111111111111111,0000000000000000,0000000000000010,14,3
0000000000000111,0000000000000101,0000000000001000,1111111111111111,33,1
0000000000000100,0000000000000100,0000000000001010,0000000000000101,15,2
0000000000000111,0000000000001010,0000000000000111,0000000000000100,29,0
0000000000001010,0000000000000101,0000000000000101,0000000000001010,28,3
0000000000000000,0000000000000001,0000000000000010,0000000000000101,27,0
0000000000000000,1111111111111111,0000000000000110,0000000000000001,31,3
0000000000001000,0000000000000100,0000000000000011,1111111111111111,5,2
0000000000001010,0000000000000011,0000000000000110,0000000000000100,18,1
0000000000000111,0000000000001010,0000000000000010,0000000000000011,19,0
0000000000000101,0000000000001001,0000000000001001,0000000000001010,12,3
0000000000000010,0000000000000010,0000000000000000,0000000000001001,20,1
0000000000000110,1111111111111111,0000000000001000,0000000000000010,2,0
0000000000000011,0000000000001000,0000000000000011,1111111111111111,6,1
0000000000000110,0000000000000000,0000000000000011,0000000000001000,25,2
0000000000000010,0000000000000110,0000000000000001,0000000000000000,16,3
0000000000001001,0000000000000110,0000000000001001,0000000000000110,26,0
0000000000000000,0000000000000110,0000000000001000,0000000000000110,23,0
0000000000001000,1111111111111111,0000000000000001,0000000000000110,22,3
0000000000000011,0000000000000111,0000000000000111,1111111111111111,0,1
0000000000000011,0000000000000101,0000000000000100,0000000000000111,1,1
0000000000000001,0000000000000010,0000000000000101,0000000000000101,21,0
0000000000001001,0000000000000100,0000000000000001,0000000000000010,35,3
0000000000001000,0000000000000011,0000000000000101,0000000000000100,11,0
0000000000000001,1111111111111111,0000000000001010,0000000000000011,8,3
0000000000000111,0000000000000011,1111111111111111,1111111111111111,34,2
0000000000000100,0000000000000010,1111111111111111,0000000000000011,17,1
0000000000000101,0000000000001001,1111111111111111,0000000000000010,7,3
0000000000000001,0000000000001000,1111111111111111,0000000000001001,24,3
0000000000000101,0000000000000001,1111111111111111,0000000000001000,13,0
0000000000001010,1111111111111111,1111111111111111,0000000000000001,9,1
