1111111111111111,0000000000000010,0000000000000011,1111111111111111,6,1
1111111111111111,0000000000000011,0000000000000001,0000000000000010,4,3
1111111111111111,0000000000000011,0000000000000001,0000000000000011,0,0
1111111111111111,1111111111111111,0000000000000010,0000000000000011,13,3
0000000000000011,0000000000000000,0000000000000011,1111111111111111,12,2
0000000000000001,0000000000000000,0000000000000010,0000000000000000,2,3
0000000000000001,0000000000000000,0000000000000010,0000000000000000,3,1
0000000000000010,1111111111111111,0000000000000011,0000000000000000,14,3
0000000000000011,0000000000000011,0000000000000001,1111111111111111,8,0
0000000000000010,0000000000000000,0000000000000010,0000000000000011,11,2
0000000000000010,0000000000000000,0000000000000000,0000000000000010,10,1
0000000000000011,1111111111111111,0000000000000001,0000000000000010,5,2
0000000000000001,0000000000000001,1111111111111111,1111111111111111,7,2
0000000000000010,0000000000000000,1111111111111111,0000000000000001,15,2
0000000000000000,0000000000000001,1111111111111111,0000000000000000,1,1
0000000000000001,1111111111111111,1111111111111111,0000000000000001,9,3
