1111111111111111,0000000000000101,0000000000000000,1111111111111111,5,2
1111111111111111,0000000000000100,0000000000000001,0000000000000101,4,2
1111111111111111,0000000000000000,0000000000000011,0000000000000100,10,0
1111111111111111,1111111111111111,0000000000000101,0000000000000010,6,2
0000000000000010,0000000000000100,0000000000000000,1111111111111111,14,2
0000000000000001,0000000000000000,0000000000000001,0000000000000100,12,3
0000000000000011,0000000000000001,0000000000000010,0000000000000000,3,2
0000000000000101,1111111111111111,0000000000000010,0000000000000001,9,3
0000000000000000,0000000000000011,0000000000000100,1111111111111111,11,1
0000000000000001,0000000000000100,0000000000000011,0000000000000011,0,2
0000000000000010,0000000000000001,0000000000000000,0000000000000100,15,2
0000000000000010,1111111111111111,0000000000000010,0000000000000001,7,0
0000000000000100,0000000000000101,1111111111111111,1111111111111111,8,1
0000000000000011,0000000000000101,1111111111111111,0000000000000101,2,2
0000000000000000,0000000000000011,1111111111111111,0000000000000101,1,1
0000000000000010,1111111111111111,1111111111111111,0000000000000011,13,3
