1111111111111111,0000000000000100,0000000000000101,1111111111111111,14,1
1111111111111111,0000000000000110,0000000000000010,0000000000000100,16,3
1111111111111111,0000000000000011,0000000000000001,0000000000000110,33,0
1111111111111111,0000000000000110,0000000000000000,0000000000000011,15,1
1111111111111111,0000000000000101,0000000000000100,0000000000000110,10,0
1111111111111111,1111111111111111,0000000000000000,0000000000000101,23,0
0000000000000101,0000000000000011,0000000000000100,1111111111111111,12,0
0000000000000010,0000000000000010,0000000000000010,0000000000000011,6,0
0000000000000001,0000000000000000,0000000000000101,0000000000000010,27,1
0000000000000100,0000000000000010,0000000000000011,0000000000000000,1,2
0000000000000100,0000000000000001,0000000000000100,0000000000000010,0,1
0000000000000000,1111111111111111,0000000000000011,0000000000000001,34,2
0000000000000100,0000000000000100,0000000000000100,1111111111111111,26,3
0000000000000010,0000000000000001,0000000000000011,0000000000000100,32,0
0000000000000101,0000000000000110,0000000000000010,0000000000000001,18,1
0000000000000011,0000000000000011,0000000000000001,0000000000000110,4,2
0000000000000100,0000000000000000,0000000000000000,0000000000000011,29,1
0000000000000011,1111111111111111,0000000000000101,0000000000000000,17,1
0000000000000100,0000000000000101,0000000000000110,1111111111111111,9,3
0000000000000011,0000000000000010,0000000000000000,0000000000000101,3,2
0000000000000010,0000000000000101,0000000000000011,0000000000000010,11,0
0000000000000001,0000000000000110,0000000000000110,0000000000000101,7,3
0000000000000000,0000000000000001,0000000000000001,0000000000000110,20,3
0000000000000101,1111111111111111,0000000000000001,0000000000000001,24,1
0000000000000110,0000000000000101,0000000000000011,1111111111111111,21,0
0000000000000000,0000000000000010,0000000000000001,0000000000000101,31,0
0000000000000011,0000000000000000,0000000000000000,0000000000000010,28,3
0000000000000110,0000000000000100,0000000000000110,0000000000000000,25,1
0000000000000001,0000000000000000,0000000000000001,0000000000000100,2,3
0000000000000001,1111111111111111,0000000000000011,0000000000000000,8,0
0000000000000011,0000000000000101,1111111111111111,1111111111111111,35,1
0000000000000001,0000000000000010,1111111111111111,0000000000000101,5,1
0000000000000100,0000000000000010,1111111111111111,0000000000000010,22,3
0000000000000110,0000000000000100,1111111111111111,0000000000000010,19,1
0000000000000001,0000000000000110,1111111111111111,0000000000000100,13,3
0000000000000011,1111111111111111,1111111111111111,0000000000000110,30,1
