1111111111111111,0000000000000000,0000000000000010,1111111111111111,5,0
1111111111111111,0000000000000000,0000000000000010,0000000000000000,0,2
1111111111111111,0000000000000001,0000000000000010,0000000000000000,1,0
1111111111111111,0000000000000011,0000000000000011,0000000000000001,11,3
1111111111111111,0000000000000001,0000000000000011,0000000000000011,7,0
1111111111111111,1111111111111111,0000000000000000,0000000000000001,17,0
0000000000000010,0000000000000010,0000000000000011,1111111111111111,9,1
0000000000000010,0000000000000001,0000000000000011,0000000000000010,6,2
0000000000000010,0000000000000011,0000000000000011,0000000000000001,8,2
0000000000000011,0000000000000000,0000000000000000,0000000000000011,3,2
0000000000000011,0000000000000011,0000000000000000,0000000000000010,10,0
0000000000000010,1111111111111111,0000000000000000,0000000000000011,2,2
0000000000000011,0000000000000000,0000000000000000,1111111111111111,4,0
0000000000000011,0000000000000001,0000000000000001,0000000000000011,13,0
0000000000000011,0000000000000001,0000000000000000,0000000000000001,19,1
0000000000000000,0000000000000000,0000000000000010,0000000000000001,12,0
0000000000000000,0000000000000001,0000000000000001,0000000000000010,14,0
0000000000000000,1111111111111111,0000000000000000,0000000000000001,30,0
0000000000000011,0000000000000011,0000000000000001,1111111111111111,15,3
0000000000000001,0000000000000001,0000000000000010,0000000000000011,20,2
0000000000000000,0000000000000010,0000000000000011,0000000000000001,22,0
0000000000000010,0000000000000010,0000000000000000,0000000000000010,29,3
0000000000000001,0000000000000000,0000000000000000,0000000000000010,27,3
0000000000000011,1111111111111111,0000000000000000,0000000000000010,23,1
0000000000000001,0000000000000000,0000000000000010,1111111111111111,16,3
0000000000000010,0000000000000000,0000000000000001,0000000000000010,26,1
0000000000000011,0000000000000011,0000000000000010,0000000000000011,18,1
0000000000000011,0000000000000011,0000000000000001,0000000000000011,33,3
0000000000000011,0000000000000001,0000000000000000,0000000000000011,25,3
0000000000000000,1111111111111111,0000000000000001,0000000000000001,21,0
0000000000000010,0000000000000010,1111111111111111,1111111111111111,35,1
0000000000000001,0000000000000010,1111111111111111,0000000000000010,34,2
0000000000000010,0000000000000000,1111111111111111,0000000000000010,24,2
0000000000000001,0000000000000000,1111111111111111,0000000000000000,31,3
0000000000000000,0000000000000001,1111111111111111,0000000000000010,32,3
0000000000000001,1111111111111111,1111111111111111,0000000000000001,28,1
