1111111111111111,0000000000000001,0000000000000100,1111111111111111,4,0
1111111111111111,0000000000000100,0000000000000101,0000000000000001,5,2
1111111111111111,0000000000000010,0000000000000000,0000000000000100,16,0
1111111111111111,0000000000000000,0000000000000001,0000000000000010,2,3
1111111111111111,0000000000000000,0000000000000001,0000000000000100,23,1
1111111111111111,1111111111111111,0000000000000000,0000000000000010,21,2
0000000000000100,0000000000000010,0000000000000001,1111111111111111,9,0
0000000000000101,0000000000000011,0000000000000010,0000000000000010,11,3
0000000000000100,0000000000000000,0000000000000001,0000000000000011,13,3
0000000000000001,0000000000000011,0000000000000101,0000000000000101,19,2
0000000000000001,0000000000000000,0000000000000100,0000000000000011,3,3
0000000000000011,1111111111111111,0000000000000011,0000000000000010,26,2
0000000000000001,0000000000000000,0000000000000101,1111111111111111,15,2
0000000000000010,0000000000000011,0000000000000000,0000000000000001,17,1
0000000000000001,0000000000000010,0000000000000100,0000000000000011,12,1
0000000000000101,0000000000000000,0000000000000000,0000000000000010,30,1
0000000000000100,0000000000000000,0000000000000101,0000000000000010,20,2
0000000000000011,1111111111111111,0000000000000011,0000000000000010,34,1
0000000000000101,0000000000000011,0000000000000011,1111111111111111,25,3
0000000000000101,0000000000000010,0000000000000001,0000000000000011,7,3
0000000000000100,0000000000000000,0000000000000011,0000000000000010,1,2
0000000000000010,0000000000000010,0000000000000100,0000000000000001,29,3
0000000000000101,0000000000000100,0000000000000100,0000000000000010,18,0
0000000000000011,1111111111111111,0000000000000101,0000000000000100,33,3
0000000000000011,0000000000000001,0000000000000000,1111111111111111,10,2
0000000000000001,0000000000000101,0000000000000000,0000000000000001,24,0
0000000000000011,0000000000000101,0000000000000101,0000000000000101,31,1
0000000000000100,0000000000000010,0000000000000011,0000000000000101,14,1
0000000000000100,0000000000000001,0000000000000000,0000000000000010,0,0
0000000000000101,1111111111111111,0000000000000001,0000000000000001,8,0
0000000000000101,0000000000000000,1111111111111111,1111111111111111,6,2
0000000000000100,0000000000000000,1111111111111111,0000000000000010,27,3
0000000000000101,0000000000000000,1111111111111111,0000000000000011,28,2
0000000000000011,0000000000000100,1111111111111111,0000000000000100,35,0
0000000000000000,0000000000000001,1111111111111111,0000000000000100,22,3
0000000000000000,0000000000000000,0000000000000000,0000000000000000,0,0
