1111111111111111,0000000000000111,0000000000000010,1111111111111111,12,0
1111111111111111,0000000000000001,0000000000000010,0000000000000111,2,1
1111111111111111,0000000000000011,0000000000000000,0000000000000001,7,1
1111111111111111,0000000000000010,0000000000000010,0000000000000011,0,0
1111111111111111,0000000000000000,0000000000000101,0000000000000010,14,1
1111111111111111,0000000000000001,0000000000000101,0000000000000110,10,1
1111111111111111,1111111111111111,0000000000000111,0000000000000001,20,3
0000000000000010,0000000000000111,0000000000000000,1111111111111111,5,0
0000000000000010,0000000000000100,0000000000000110,0000000000000111,18,0
0000000000000110,0000000000000000,0000000000000000,0000000000000100,9,0
0000000000000010,0000000000000101,0000000000000111,0000000000000100,3,1
0000000000000101,0000000000000001,0000000000000010,0000000000000101,45,0
0000000000000101,0000000000000001,0000000000000111,0000000000000001,38,3
0000000000000111,1111111111111111,0000000000000011,0000000000000001,4,2
0000000000000000,0000000000000000,0000000000000111,1111111111111111,19,3
0000000000000110,0000000000000001,0000000000000000,0000000000000110,39,1
0000000000000111,0000000000000100,0000000000000100,0000000000000001,31,0
0000000000000111,0000000000000000,0000000000000101,0000000000000100,47,3
0000000000000010,0000000000000101,0000000000000011,0000000000000111,35,3
0000000000000111,0000000000000000,0000000000000011,0000000000000101,6,0
0000000000000011,1111111111111111,0000000000000111,0000000000000011,36,1
0000000000000111,0000000000000111,0000000000000000,1111111111111111,17,3
0000000000000100,0000000000000000,0000000000000000,0000000000000111,8,3
0000000000000100,0000000000000011,0000000000000110,0000000000000110,21,0
0000000000000101,0000000000000100,0000000000000011,0000000000000011,37,1
0000000000000011,0000000000000000,0000000000000011,0000000000000100,26,2
0000000000000011,0000000000000011,0000000000000110,0000000000000010,41,3
0000000000000111,1111111111111111,0000000000000101,0000000000000011,15,3
0000000000000010,0000000000000101,0000000000000111,1111111111111111,28,3
0000000000000100,0000000000000000,0000000000000001,0000000000000101,16,1
0000000000000110,0000000000000001,0000000000000101,0000000000000110,1,2
0000000000000011,0000000000000010,0000000000000110,0000000000000001,27,1
0000000000000011,0000000000000100,0000000000000011,0000000000000010,33,1
0000000000000110,0000000000000000,0000000000000001,0000000000000100,11,1
0000000000000101,1111111111111111,0000000000000100,0000000000000010,44,3
0000000000000111,0000000000000110,0000000000000000,1111111111111111,40,1
0000000000000001,0000000000000110,0000000000000001,0000000000000110,46,1
0000000000000101,0000000000000100,0000000000000101,0000000000000110,24,0
0000000000000110,0000000000000000,0000000000000010,0000000000000100,43,3
0000000000000011,0000000000000001,0000000000000011,0000000000000010,23,2
0000000000000001,0000000000000110,0000000000000101,0000000000000001,32,2
0000000000000100,1111111111111111,0000000000000010,0000000000000110,29,3
0000000000000110,0000000000000100,1111111111111111,1111111111111111,25,2
0000000000000001,0000000000000010,1111111111111111,0000000000000100,13,1
0000000000000000,0000000000000000,0000000000000000,0000000000000000,0,0
0000000000000000,0000000000000000,0000000000000000,0000000000000000,0,0
0000000000000000,0000000000000000,0000000000000000,0000000000000000,0,0
0000000000000000,0000000000000000,0000000000000000,0000000000000000,0,0
0000000000000000,0000000000000000,0000000000000000,0000000000000000,0,0
