1111111111111111,0000000000001000,0000000000000101,1111111111111111,7,0
1111111111111111,0000000000000000,0000000000000010,0000000000001000,18,2
1111111111111111,0000000000001000,0000000000000111,0000000000000000,32,2
1111111111111111,0000000000000011,0000000000000011,0000000000001000,29,3
1111111111111111,0000000000000111,0000000000000011,0000000000000011,11,1
1111111111111111,1111111111111111,0000000000000111,0000000000000111,33,3
0000000000000101,0000000000001000,0000000000000010,1111111111111111,17,2
0000000000000010,0000000000000011,0000000000000011,0000000000001000,12,1
0000000000000111,0000000000000100,0000000000000010,0000000000000011,5,0
0000000000000011,0000000000000101,0000000000000000,0000000000000100,23,3
0000000000000011,0000000000000101,0000000000000100,0000000000000101,10,3
0000000000000111,1111111111111111,0000000000000100,0000000000000101,34,2
0000000000000010,0000000000000110,0000000000000000,1111111111111111,27,1
0000000000000011,0000000000000111,0000000000000000,0000000000000110,20,2
0000000000000010,0000000000000010,0000000000000001,0000000000000111,25,0
0000000000000000,0000000000000000,0000000000000010,0000000000000010,21,2
0000000000000100,0000000000001000,0000000000000000,0000000000000000,13,2
0000000000000100,1111111111111111,0000000000000111,0000000000001000,28,2
0000000000000000,0000000000000100,0000000000000110,1111111111111111,22,2
0000000000000000,0000000000000110,0000000000000101,0000000000000100,8,3
0000000000000001,0000000000000110,0000000000000101,0000000000000110,26,3
0000000000000010,0000000000000100,0000000000000100,0000000000000110,0,3
0000000000000000,0000000000000001,0000000000000110,0000000000000100,31,1
0000000000000111,1111111111111111,0000000000000011,0000000000000001,24,2
0000000000000110,0000000000000001,0000000000000001,1111111111111111,1,2
0000000000000101,0000000000000101,0000000000000010,0000000000000001,6,1
0000000000000101,0000000000000101,0000000000000001,0000000000000101,3,3
0000000000000100,0000000000001000,0000000000000011,0000000000000101,14,2
0000000000000110,0000000000000001,0000000000000010,0000000000001000,19,1
0000000000000011,1111111111111111,0000000000000110,0000000000000001,16,3
0000000000000001,0000000000000100,1111111111111111,1111111111111111,9,2
0000000000000010,0000000000000110,1111111111111111,0000000000000100,35,1
0000000000000001,0000000000000001,1111111111111111,0000000000000110,15,2
0000000000000011,0000000000001000,1111111111111111,0000000000000001,2,1
0000000000000010,0000000000000111,1111111111111111,0000000000001000,4,1
0000000000000110,1111111111111111,1111111111111111,0000000000000111,30,1
