1111111111111111,0000000000000100,0000000000000101,1111111111111111,5,0
1111111111111111,0000000000000000,0000000000000000,0000000000000100,2,1
1111111111111111,0000000000000011,0000000000000110,0000000000000000,18,3
1111111111111111,0000000000000100,0000000000000110,0000000000000011,19,2
1111111111111111,1111111111111111,0000000000000000,0000000000000100,6,2
0000000000000101,0000000000000011,0000000000000100,1111111111111111,0,3
0000000000000000,0000000000000101,0000000000000011,0000000000000011,8,1
0000000000000110,0000000000000010,0000000000000101,0000000000000101,20,3
0000000000000110,0000000000000100,0000000000000001,0000000000000010,4,1
0000000000000000,1111111111111111,0000000000000010,0000000000000100,1,1
0000000000000100,0000000000000001,0000000000000100,1111111111111111,9,0
0000000000000011,0000000000000101,0000000000000010,0000000000000001,3,3
0000000000000101,0000000000000001,0000000000000100,0000000000000101,10,1
0000000000000001,0000000000000001,0000000000000000,0000000000000001,12,2
0000000000000010,1111111111111111,0000000000000001,0000000000000001,7,0
0000000000000100,0000000000000011,0000000000000001,1111111111111111,15,2
0000000000000010,0000000000000110,0000000000000000,0000000000000011,14,0
0000000000000100,0000000000000110,0000000000000011,0000000000000110,11,0
0000000000000000,0000000000000101,0000000000000010,0000000000000110,21,0
0000000000000001,1111111111111111,0000000000000010,0000000000000101,22,1
0000000000000001,0000000000000011,1111111111111111,1111111111111111,17,2
0000000000000000,0000000000000010,1111111111111111,0000000000000011,24,3
0000000000000011,0000000000000110,1111111111111111,0000000000000010,13,0
0000000000000010,0000000000000101,1111111111111111,0000000000000110,16,1
0000000000000010,1111111111111111,1111111111111111,0000000000000101,23,1
