1111111111111111,0000000000000001,0000000000000000,1111111111111111,2,3
1111111111111111,0000000000001001,0000000000000111,0000000000000001,13,3
1111111111111111,0000000000000110,0000000000000110,0000000000001001,11,0
1111111111111111,0000000000000000,0000000000000011,0000000000000110,3,0
1111111111111111,1111111111111111,0000000000000101,0000000000000000,5,2
0000000000000000,0000000000001010,0000000000000010,1111111111111111,23,0
0000000000000111,0000000000000100,0000000000000000,0000000000001010,17,0
0000000000000110,0000000000000010,0000000000000011,0000000000000100,20,0
0000000000000011,0000000000000010,0000000000001000,0000000000000010,9,3
0000000000000101,1111111111111111,0000000000000011,0000000000000010,12,3
0000000000000010,0000000000000101,0000000000000001,1111111111111111,0,2
0000000000000000,0000000000001010,0000000000000111,0000000000000101,21,3
0000000000000011,0000000000000110,0000000000000100,0000000000001010,16,2
0000000000001000,0000000000000111,0000000000000111,0000000000000110,10,1
0000000000000011,1111111111111111,0000000000001001,0000000000000111,19,2
0000000000000001,0000000000000001,0000000000000100,1111111111111111,1,3
0000000000000111,0000000000000001,0000000000001001,0000000000000001,22,2
0000000000000100,0000000000000110,0000000000000011,0000000000000001,4,0
0000000000000111,0000000000000101,0000000000000101,0000000000000110,24,1
0000000000001001,1111111111111111,0000000000001010,0000000000000101,6,1
0000000000000100,0000000000001000,1111111111111111,1111111111111111,14,3
0000000000001001,0000000000001000,1111111111111111,0000000000001000,7,0
0000000000000011,0000000000000010,1111111111111111,0000000000001000,18,0
0000000000000101,0000000000000100,1111111111111111,0000000000000010,15,2
0000000000001010,1111111111111111,1111111111111111,0000000000000100,8,0
