1111111111111111,0000000000000101,0000000000001100,1111111111111111,1,3
1111111111111111,0000000000001010,0000000000000001,0000000000000101,7,0
1111111111111111,0000000000001101,0000000000000100,0000000000001010,13,3
1111111111111111,1111111111111111,0000000000000111,0000000000001101,15,0
0000000000001100,0000000000001001,0000000000000100,1111111111111111,10,3
0000000000000001,0000000000010000,0000000000000010,0000000000001001,12,2
0000000000000100,0000000000000110,0000000000000111,0000000000010000,8,0
0000000000000111,1111111111111111,0000000000000011,0000000000000110,5,1
0000000000000100,0000000000000001,0000000000000010,1111111111111111,2,1
0000000000000010,0000000000000011,0000000000001000,0000000000000001,6,1
0000000000000111,0000000000000101,0000000000000110,0000000000000011,3,1
0000000000000011,1111111111111111,0000000000001110,0000000000000101,4,2
0000000000000010,0000000000000000,1111111111111111,1111111111111111,11,1
0000000000001000,0000000000001111,1111111111111111,0000000000000000,0,0
0000000000000110,0000000000001011,1111111111111111,0000000000001111,9,3
0000000000001110,1111111111111111,1111111111111111,0000000000001011,14,1
