1111111111111111,0000000000000100,0000000000000000,1111111111111111,3,1
1111111111111111,0000000000000001,0000000000000100,0000000000000100,1,3
1111111111111111,0000000000000011,0000000000000100,0000000000000001,20,2
1111111111111111,0000000000000000,0000000000000001,0000000000000011,0,2
1111111111111111,0000000000000000,0000000000000010,0000000000000011,8,1
1111111111111111,1111111111111111,0000000000000001,0000000000000010,6,0
0000000000000100,0000000000000011,0000000000000000,1111111111111111,7,0
0000000000000100,0000000000000011,0000000000000000,0000000000000011,2,3
0000000000000100,0000000000000011,0000000000000011,0000000000000011,14,2
0000000000000001,0000000000000011,0000000000000000,0000000000000011,17,1
0000000000000010,0000000000000000,0000000000000100,0000000000000011,19,2
0000000000000001,1111111111111111,0000000000000010,0000000000000011,29,2
0000000000000000,0000000000000000,0000000000000010,1111111111111111,11,1
0000000000000100,0000000000000010,0000000000000000,0000000000000010,4,2
0000000000000011,0000000000000010,0000000000000100,0000000000000010,35,1
0000000000000010,0000000000000000,0000000000000001,0000000000000010,5,0
0000000000000100,0000000000000000,0000000000000000,0000000000000000,26,3
0000000000000010,1111111111111111,0000000000000000,0000000000000100,10,3
0000000000000010,0000000000000100,0000000000000000,1111111111111111,18,0
0000000000000001,0000000000000010,0000000000000011,0000000000000100,16,2
0000000000000100,0000000000000100,0000000000000001,0000000000000010,22,3
0000000000000001,0000000000000001,0000000000000001,0000000000000100,31,0
0000000000000011,0000000000000000,0000000000000010,0000000000000001,34,1
0000000000000100,1111111111111111,0000000000000010,0000000000000001,24,0
0000000000000000,0000000000000011,0000000000000000,1111111111111111,25,3
0000000000000011,0000000000000100,0000000000000000,0000000000000011,33,2
0000000000000001,0000000000000100,0000000000000001,0000000000000100,13,0
0000000000000001,0000000000000010,0000000000000011,0000000000000100,21,2
0000000000000010,0000000000000000,0000000000000100,0000000000000010,23,0
0000000000000010,1111111111111111,0000000000000001,0000000000000001,27,1
0000000000000000,0000000000000001,1111111111111111,1111111111111111,9,2
0000000000000001,0000000000000011,1111111111111111,0000000000000001,12,2
0000000000000001,0000000000000000,1111111111111111,0000000000000011,32,0
0000000000000011,0000000000000000,1111111111111111,0000000000000011,30,3
0000000000000100,0000000000000010,1111111111111111,0000000000000010,28,1
0000000000000001,1111111111111111,1111111111111111,0000000000000010,15,3
