1111111111111111,0000000000000111,0000000000000000,1111111111111111,4,0
1111111111111111,0000000000001000,0000000000000111,0000000000000111,7,1
1111111111111111,0000000000000100,0000000000001011,0000000000001000,3,2
1111111111111111,0000000000000111,0000000000001111,0000000000000100,16,2
1111111111111111,0000000000001010,0000000000001111,0000000000000111,15,1
1111111111111111,0000000000010001,0000000000010000,0000000000001010,36,1
1111111111111111,1111111111111111,0000000000001010,0000000000010001,23,2
0000000000000000,0000000000001011,0000000000001001,1111111111111111,28,0
0000000000000111,0000000000000001,0000000000000110,0000000000001011,41,1
0000000000001011,0000000000001111,0000000000001101,0000000000000001,33,2
0000000000001111,0000000000010001,0000000000000010,0000000000001111,48,1
0000000000001111,0000000000001000,0000000000000100,0000000000010001,32,3
0000000000010000,0000000000010100,0000000000010011,0000000000001000,6,1
0000000000001010,1111111111111111,0000000000010010,0000000000010100,45,0
0000000000001001,0000000000010100,0000000000000010,1111111111111111,38,2
0000000000000110,0000000000010001,0000000000001101,0000000000010100,44,0
0000000000001101,0000000000001001,0000000000010011,0000000000010001,25,0
0000000000000010,0000000000001100,0000000000000111,0000000000001001,43,2
0000000000000100,0000000000010101,0000000000000000,0000000000001100,42,2
0000000000010011,0000000000001101,0000000000001110,0000000000010101,11,2
0000000000010010,1111111111111111,0000000000000101,0000000000001101,40,3
0000000000000010,0000000000000100,0000000000001011,1111111111111111,0,0
0000000000001101,0000000000001110,0000000000000110,0000000000000100,47,3
0000000000010011,0000000000000100,0000000000001110,0000000000001110,18,0
0000000000000111,0000000000010011,0000000000010000,0000000000000100,10,0
0000000000000000,0000000000010101,0000000000000011,0000000000010011,26,2
0000000000001110,0000000000000010,0000000000001111,0000000000010101,2,2
0000000000000101,1111111111111111,0000000000001001,0000000000000010,39,0
0000000000001011,0000000000000010,0000000000001110,1111111111111111,9,0
0000000000000110,0000000000001100,0000000000010010,0000000000000010,12,2
0000000000001110,0000000000001000,0000000000010000,0000000000001100,31,3
0000000000010000,0000000000010010,0000000000001010,0000000000001000,17,3
0000000000000011,0000000000000001,0000000000010101,0000000000010010,22,0
0000000000001111,0000000000000001,0000000000010001,0000000000000001,30,1
0000000000001001,1111111111111111,0000000000001010,0000000000000001,5,0
0000000000001110,0000000000000000,0000000000000001,1111111111111111,46,3
0000000000010010,0000000000001001,0000000000001011,0000000000000000,29,3
0000000000010000,0000000000010100,0000000000001100,0000000000001001,37,1
0000000000001010,0000000000001100,0000000000000011,0000000000010100,1,3
0000000000010101,0000000000001000,0000000000000101,0000000000001100,19,1
0000000000010001,0000000000000110,0000000000000101,0000000000001000,13,2
0000000000001010,1111111111111111,0000000000000110,0000000000000110,14,3
0000000000000001,0000000000010000,1111111111111111,1111111111111111,8,1
0000000000001011,0000000000000011,1111111111111111,0000000000010000,24,1
0000000000001100,0000000000001101,1111111111111111,0000000000000011,34,0
0000000000000011,0000000000000011,1111111111111111,0000000000001101,20,0
0000000000000101,0000000000010010,1111111111111111,0000000000000011,35,0
0000000000000101,0000000000000101,1111111111111111,0000000000010010,21,3
0000000000000110,1111111111111111,1111111111111111,0000000000000101,27,0
