1111111111111111,0000000000000000,0000000000000001,1111111111111111,0,2
1111111111111111,0000000000000100,0000000000000011,0000000000000100,2,1
1111111111111111,0000000000000010,0000000000000010,0000000000000100,1,2
1111111111111111,0000000000000000,0000000000000001,0000000000000010,18,1
1111111111111111,1111111111111111,0000000000000000,0000000000000001,15,1
0000000000000001,0000000000000100,0000000000000010,1111111111111111,13,3
0000000000000011,0000000000000000,0000000000000010,0000000000000100,16,3
0000000000000010,0000000000000001,0000000000000011,0000000000000011,10,3
0000000000000001,0000000000000000,0000000000000011,0000000000000001,4,1
0000000000000010,1111111111111111,0000000000000100,0000000000000011,3,2
0000000000000010,0000000000000000,0000000000000000,1111111111111111,11,2
0000000000000010,0000000000000100,0000000000000100,0000000000000011,5,0
0000000000000011,0000000000000000,0000000000000000,0000000000000100,22,0
0000000000000011,0000000000000000,0000000000000001,0000000000000010,6,1
0000000000000100,1111111111111111,0000000000000001,0000000000000011,12,2
0000000000000001,0000000000000100,0000000000000001,1111111111111111,21,1
0000000000000100,0000000000000000,0000000000000010,0000000000000100,7,3
0000000000000000,0000000000000001,0000000000000011,0000000000000000,14,1
0000000000000001,0000000000000011,0000000000000000,0000000000000001,8,0
0000000000000001,1111111111111111,0000000000000100,0000000000000011,20,2
0000000000000001,0000000000000010,1111111111111111,1111111111111111,24,1
0000000000000010,0000000000000000,1111111111111111,0000000000000010,23,1
0000000000000011,0000000000000000,1111111111111111,0000000000000100,9,0
0000000000000010,0000000000000011,1111111111111111,0000000000000010,17,2
0000000000000100,1111111111111111,1111111111111111,0000000000000011,19,0
