1111111111111111,0000000000000000,0000000000000101,1111111111111111,0,3
1111111111111111,0000000000000010,0000000000000010,0000000000000000,8,3
1111111111111111,0000000000000100,0000000000000111,0000000000000010,4,0
1111111111111111,1111111111111111,0000000000000111,0000000000000100,9,3
0000000000000101,0000000000000000,0000000000000110,1111111111111111,13,1
0000000000000010,0000000000000001,0000000000000000,0000000000000000,14,3
0000000000000111,0000000000000011,0000000000000100,0000000000000001,15,1
0000000000000111,1111111111111111,0000000000000010,0000000000000011,6,0
0000000000000110,0000000000000110,0000000000000110,1111111111111111,7,1
0000000000000000,0000000000000101,0000000000000101,0000000000000110,3,0
0000000000000100,0000000000000001,0000000000000011,0000000000000101,12,1
0000000000000010,1111111111111111,0000000000000100,0000000000000001,1,0
0000000000000110,0000000000000001,1111111111111111,1111111111111111,11,0
0000000000000101,0000000000000111,1111111111111111,0000000000000001,10,3
0000000000000011,0000000000000011,1111111111111111,0000000000000111,5,0
0000000000000100,1111111111111111,1111111111111111,0000000000000011,2,1
